req,res
운전자들이 운전하기 더 힘들겠네.,한문철 유튜브 한번 봐 봐.
그런 사례가 많이 올라와?,어린 애들이라 겁이 없는지 막 뛰어들어.
그런 애들은 부모를 처벌해야 할 것 같아.,"나도 마찬가지야,/그건 교육 문제 같거든."
이번 시험 100점 맞았어.,나는 95점 맞았어.
1개 틀린건가?,2개 틀린거야.
"2점짜리 1개, 3점짜리 1개?",4점짜리 1개랑 1점짜리 1개야.
잘 찍지 그랬어.,하나 실수로 틀린거야.
실수도 실력이야.,실수도 실력이긴 하지.
딸은 엄마랑 유대관계가 특별한 거 같아.,음 난 좀 엄마랑 애증관계 인 것 같아.
원래 애증이 더 진한 거 알지?,그건 그렇기는 하지.
"흔한 질문이지만, 너는 아빠가 좋아 엄마가 좋아?",나는 엄마가 좋아.
너무 즉답 아니야?,"아빠가 서운해 하겠지만, 어쩔 수 없어."
역시 딸한테는 엄마가 최고인가 봐.,응 나는 유독 더 그런 것 같아.
너는 운명을 믿어?,음 나는 운명을 믿는 편이야.
상대가 운명인지 어떻게 알아?,사실 잘 몰라~/그냥 운명이라고 생각해.
너는 되게 긍정적인 마인드를 가졌다.,그냥 운명이라고 생각하면 기분 좋잖아.
그럼 연애할 때도 항상 결혼을 생각하겠네?,응 난 결혼할 수 있는 사람이랑 연애 해.
근데 상대가 부담스러워 할 수도 있겠다.,그런 사람이랑은 애초에 만나지도 않지.
닌텐도 게임 해봤어?,친구네 집에서 해봤어.
게임 할 만 했어?,게임 엄청 재밌더라.
게임은 이겼어?,거의 다 이겼어.
게임은 이기는 맛이지.,이기면 더 재밌어.
지면 재미 없잖아.,져도 재밌긴 해.
갑자기 소나기 와.,갑자기 소나기가 온다고?
너는 우산 챙겼어?,나는 안 챙겼어.
소나기 올줄 몰랐지.,우산을 챙겼어야 했는데.
다이소에서 하나 사.,다이소에서 하나 사야겠다.
비 맞으면 머리 빠져.,머리는 엄청 소중해.
요즘 경제가 힘들어.,다들 힘들어 하더라.
자영업자들은 진짜 힘들어.,나는 자영업자가 아니야.
자영업자들은 다 적자래.,코로나 영향이 크지?
코로나 영향이 엄청 나지.,진짜 상상도 못 했어.
이렇게 될줄은 진짜 몰랐지.,영화속 이야기가 현실이야.
공공임대 아파트 알어?,나는 잘 모르겠어.
나도 잘 모르는데 이슈더라.,한번 찾아 봐야겠다.
나도 들어는 봤는데 잘 몰라.,공공임대 워낙 핫 하잖아.
우리도 공공임대 잘 이용해보자.,그래 좋은 방법이야.
공공임대에서 살면 좋겠다.,집은 있으면 좋지.
난 버스기사님들 보면 부러운 게 있어.,너도 버스기사 시험 봐.
에이 적성에는 안 맞을 거 같아.,그럼 뭐가 그렇게 부러운건데?
버스기사님들 끼리 손짓 주고 받는 거.,"아 뭔지 알아, 흰 장갑 끼고 인사하는 거."
난 그게 그렇게 멋있어 보이더라.,뭔가 쿨한 사람들 같아 보여.
버스에서 보면 유쾌하고 좋더라고.,사람들이 느끼는 포인트가 비슷한가 봐.
어릴 때 유학 갔어?,나는 순수 한국파야.
나는 어릴때 유학 갈걸.,갈수 있으면 가지 그랬어.
외국 가는게 무서웠어.,한국이 편하긴 하지.
외국가면 친구가 없잖아.,한국에는 친구 있어?
물론 친구는 없어.,그럼 유학 가지.
우리 아빠는 요새 여성호르몬이 많이 나오나 봐.,우리 아빠도 그러는데.
안 보시던 드라마를 보신다니까.,우리 아빠는 다혈질이던 성질이 좀 죽었어.
아빠도 늙어가시나 보다.,난 요즘이 더 좋아.
아버지가 유해지니까 집이 조용하긴 해.,그래도 가끔 버럭하실 때도 있어.
맞아 완전히 유해지신 건 아냐.,같이 말도 걸어드리고 해 봐.
올해 눈 언제 올까?,올해 눈 왔잖아.
지난 겨울에 온 눈 말고.,눈 곧 오지 않을까?
벌써 눈이 오다니.,아직 눈 안왔어.
시간이 너무 빨라.,이러다가 또 1년 지나지.
눈 오면 어때?,나는 낭만적이라서 좋아.
요즘 연예인 K군 이슈 알어?,나도 K군 이슈알지.
기사로 엄청 나오더라.,전 애인이 낙태했어.
K군은 완전 나락갔지.,이미지 완전 끝났어.
완전 이미지 반전이야.,진짜 그렇게 안봤어.
드라마 보는데 이상해.,감정 이입을 할 수가 없어.
주거 면적이 어떻게 돼?,그런거 잘 모르겠어.
한번 찾아 볼까?,우리집 주거면적?
우리집 주거면적은 100이야.,우리집 주거면적은 105야.
우리집 보다 5 크다.,우리집이 5 더 크네.
5만큼 더 크다는 거지.,우리 집으로 가자.
운전면허 따는 데 얼마나 걸렸어?,나는 굉장히 오래 걸렸어.
나는 기능은 한번에 붙고 도로주행은 두번 떨어졌어.,나는 기능을 세번이나 떨어졌어.
세번이나? 너는 운전 하면 안 되겠다.,그런데 도로주행은 한번에 붙었어.
기능에서 잘 안 떨어지는데 왜 떨어졌어?,나는 학원으로 안 가고 국가 시험장으로 갔거든.
아 국가시험장이 훨씬 엄격하다고 하기는 해.,그래서 학원 갔더니 바로 붙었어.
좋은 학생은 뭘까?,말 잘듣는 학생?
말도 잘 듣고 공부도 잘하는 거야.,선생님은 좋아 하겠다.
부모님도 좋아하시겠지.,부모님도 당연하지.
나는 좋은 학생이었어.,과연 그럴까?
내 생각은 그래.,혼자만의 착각일수도 있어.
올해 태풍이 왔었나?,늦여름에 태풍 왔어.
태풍이 8월인가 왔나?,태풍 9월에 왔어.
9월이면 가을 아닌가?,가을은 아니고 늦여름이지.
태풍이 늦게 온거지?,올해는 좀 늦게 온거야.
보통 언제쯤 와?,"보통 7월, 8월에 와."
가을은 너무 건조해.,건조해서 산불 나잖아.
산불이 엄청 사회 이슈지.,경제적 피해가 엄청나.
사람이라도 다치면 큰일이지.,안전이 제일 우선이야.
산불은 왜 날까?,대부분 담배꽁초 때문이래.
산에서 흡연자들 때문이네.,산에서 담배를 피다니.
요즘 방 보증금을 얼마나 해?,동네마다 다 다르지.
그럼 신림쪽 보증금은?,신림쪽이 그나마 좀 싸지.
신림은 얼마나 해?,근데 그게 방마다 다 달러.
보통 얼마로 잡아?,한 1000만원 정도 잡아.
1000만원이면 보통이야?,그정도가 보통이야.
어제 교통사고를 목격했어.,어머 많이 놀랐겠다.
응 트럭이랑 승용차라 부딪혔어.,다친 사람은 없었어?
승용차에 있던 사람이 많이 다친 것 같더라.,어쩌다가 사고가 난 거야?
트럭이 신호를 못 본 거 같았어.,졸음 운전이라도 한 건가?
큰 차를 운전할 수록 더 조심해야 하는데.,그러니까 더 안전 운전 했어야 했네.
사교육 비용이 엄청 비싸.,과외비용이 엄청 비싸.
기본 50만원 이래.,50만원이면 싼거야.
그럼 얼마나 해?,100만원도 많아.
진짜 엄청 비싸다.,수요가 있으니까 비싸지.
100만원이면 진짜 비싸.,100만원이면 할 수 있는 게 정말 많은데 말이야
오늘 날씨 어때?,오늘 날씨 좋지.
오늘 날씨 춥지는 않았어?,오늘 날씨 춥더라.
옷 따듯하게 입고다녀.,나는 마음이 따뜻해.
너가?! 나도 마음이 따뜻해.,나는 손이 차가워.
나는 손도 따뜻해.,몸도 마음도 따듯하구나.
너는 땅거래 해봤어?,나는 땅거래 안해봤어.
나도 땅거래 안해봤어.,갑자기 땅거래는 왜?
땅이 있으면 좋겠지?,당연히 땅은 있으면 좋지.
나도 땅 갖고 싶다.,나도 땅 갖고 싶은데 땅 살 돈이 없다
우리 돈 모아서 땅 사자.,그래 열심히 살아서 땅 사자.
맞아 근데 테니스 나도 해보고 싶어,우리 같이해볼래?
알아본데 있어?,아니 이제 알아볼려고!
이번에 우리나라 탁구 잘하더라,맞아 삐약이 선수? 그 선수가 탁구로 유명하대
너네 탁구 쳐봤어?,나 한번 쳤는데 탁구 생각보다 어려워 ㅠ
그러게 나도 한번도 안해봤는데 ㅋㅋ,나중에 탁구 한번해봐 스매싱이랑 그냥 어려워
맞아 운동도 적성에 맞춰서 해야돼,맞아 ㅋㅋ 그럼 다음에 다같이 탁구 해보는거 어때?
난 일주일에 한 번 손톱 깎아.,자주 깎는 편이네?
손톱이 의외로 빨리 자라.,맞아 주기적으로 신경 써야 해.
그리고 남자는 손톱관리 잘 해야 해.,나도 손톱 긴 남자는 더러워 보여.
발톱은 한 달에 한 번 깎아.,발톱은 손톱보다 느리게 자라지.
응 그래서 한 달에 한 번 잘라도 충분하더라고.,너는 굉장히 깔끔해서 좋다.
요즘 스펙들이 다 좋아.,요즘 고스펙의 시대잖아.
토익들은 다 900점 넘어.,그렇게나 점수가 높아?
나는 700점 중반이었어.,나는 800점 중반이었어.
토익 좀 잘했네?,내가 좀 잘했지?
토익 스피킹은 안했어?,나는 토스 안했어.
우리 나라도 곧 위드 코로나로 전환한다고 해.,소식 들었어. 백신 접종률이 높아져서 이제 일상으로 돌아가기 위한 한 걸음 내딛으려는 것 같아.
"그런데, 조금 걱정이 되는 부분도 있어.","음, 나도 아직 우리나라에서 시행되지는 않았던 부분이라 우려가 되기는 해."
다른 나라들은 벌써 위드 코로나로 전환해서 생활하는 곳들이 있잖아?,그렇지. 그 사례들을 참고해서 우리도 시행하는 것 같아.
"그런데, 영국에서는 위드 코로나 선언 이후 하루에 120명씩 사망자가 속출하고 있대.","아이고, 안좋은 소식일 수 없네./병상 운영에도 문제가 있나 보다."
그런 것 같아. 그러다 보니 어쩔 수 없이 계속해서 백신 접종을 좀 더 강조하더라고.,"안전이 우선인지, 경제와 일상이 우선인지 둘 다 너무 중요해서 결정하기가 참 어려운 것 같아."
화장품을 바꿨더니 트러블이 나.,성분을 잘 살펴봤어?
너는 성분도 보면서 사?,당연하지 그럼 너는 안 봐?
응 난 그냥 싼 거 사서 써.,그러면 피부 망가져.
"대부분 괜찮았는데, 이건 별로야.",내가 새로운 브랜드 추천해줄게.
어디 브랜드 써?,이솜 브랜드 화장품 써 봐.
내년 최저시급 얼마야?,내년 최저시급 높아.
이미 많이 올랐지.,내년은 많이 안 올라.
이미 높아서 그래.,5년동안 엄청 올랐어.
연봉은 얼마나 오를까?,연봉은 쭉쭉 오를거야.
연봉 떡상 가자.,나도 연봉 떡상 갈거야.
치아 교정 한 거 만족해?,응 나는 진짜 만족해.
너는 치아 교정을 왜 했어?,나는 입이 안 다물어 졌어.
치아가 돌출되어 있었구나.,응 그래서 불편해서 교정 했지.
부작용 같은 건 없었어?,잇몸이 많이 약해진 것 같아.
그런 말 많이 하기는 하더라.,그래도 입을 다물 수 있어서 좋아.
회사에 인턴 있어?,우리는 인턴 안 뽑아.
바로 정규직으로 뽑아?,바로 정규직으로 뽑더라.
우리는 수습 3개월 해.,우리도 수습기간은 있어.
월급도 차감해서 줘.,우리는 월급은 그대로 줘.
정말 좋은 회사다,우리 회사 좋아.
반려동물 키우면 등록해야 하는 거 알아?,응 알아 주민센터에 등록하는 거 맞지?
응 요새는 필수적으로 다 하더라.,근데 반려동물 전체가 아니고 강아지 한정 아니야?
아 맞다 강아지만 등록 됐던 거 같아.,그럼 나는 해당사항 없겠다.
너는 반려동물 안 키우지 않아?,응 그래서 해당사항 없다고.
아 순간 다른 동물을 키우는 줄 알았어.,나는 나 스스로 키우기도 벅차.
점 빼고 싶어.,나도 다리에 왕 점 빼고 싶어.
피부과 같이 갈래?,나는 피부과 가 봤는데 못 빼준다고 했어.
그게 무슨 말이야?,점이 너무 깊이 있어서 절개해야 한대.
그럼 수술처럼 해야 한다는 거야?,흉도 질거라고 했어.
그래서 못 빼고 있는 거구나.,응 흉터보다는 점이 나으니까.
자기소개서 많이 썼어?,나는 엄청 썼지.
나도 엄청 썼어.,몇개나 썼어?
나는 50개 넘게 썼어.,나는 10개 넘게 썼어.
별로 안 쓴거 아니야?,10개면 적은건가?
10개면 적은 편이지.,나는 적게 썼네.
강아지도 치매 걸리는 거 알아?,맞아 나도 알아.
우리 친척 강아지가 치매가 와서.,너무 안타까웠겠다.
예전엔 그렇게 팔팔했는데 많이 늙었더라.,사람보다 수명이 짧아서 안타까워.
그래서 한번 키웠던 사람은 다시 못 키우는 경우도 있대.,"그런 경우도 있고, 그 사랑을 못 잊어서 또 키우는 경우도 있대"
나는 다시는 못 키울 거 같아.,헤어짐이 마음이 많이 아프기는 해.
너는 화장하는 남자 어때?,비비정도 바르는 건 괜찮아.
눈썹 그리고 아이라인 그리는 건 어때?,음 과하지만 않으면 그것도 괜찮아.
립스틱 바르는 건 어떨 거 같아?,"틴트는 괜찮은데, 립스틱은 좀 그럴 거 같아."
요새는 워낙 남자들도 화장을 많이 하는 거 같아.,응 그렇지 예쁜 남자가 유행이기도 하고.
그래서 남자 화장에 많이 관대해진 느낌이야.,맞아 화장은 개인의 자유니까.
잡코리아 자주 들어가?,자주 안 들어가.
나는 종종 들어가.,왜 종종 들어가?
연봉을 얼마나 주나 보려고.,왜 다른 회사 연봉을 봐?
그냥 궁금해서 그래.,뭐... 그래 그냥 궁금할 수 있지.
다른 회사 안 궁금해?,나도 가끔 궁금해.
너네 학교 다닐때 학업스트레스 없었어?,나는 그 학업스트레스가 지금 있는거 같은데?
학업스트레스로 자살하는 경향이 많다고 해서 물어봤어,맞아 3등하는데 1등 못해서 그러는 경향이 많대ㅠ
근데 부모님들이 교육에 대해 열정적이라 그런가봐,그러게 나는 그런 부모가 되지 않을거야
맞아 그래서 우리가 스트레스가 없었던 거 일수도 있어,맞아 근데 사실 꼴찌만 안하면 돼
난 나중에 유기견 입양할 거야.,근데 그거 엄청 까다로운 거 알아?
유기견 입양하는데 까다롭다고?,응 다시 유기할 가능성을 최대한 배제해야해서.
근데 까다로울 게 있나?,수입상태 주거상태 이런 거 다 따질 걸?
